zip,city,pop,state,loc
77514,MONROE CITY,7969,TX,"[-94.554819, 29.780987]"
77515,ANGLETON,29204,TX,"[-95.446661, 29.181049]"
77517,ARCADIA,3377,TX,"[-95.129003, 29.380259]"
77518,BACLIFF,5465,TX,"[-94.989293, 29.505506]"
77519,BATSON,1071,TX,"[-94.60959, 30.22502]"
77520,BAYTOWN,43386,TX,"[-94.965265, 29.746063]"
77521,BAYTOWN,30277,TX,"[-94.969549, 29.770482]"
77530,CHANNELVIEW,23408,TX,"[-95.131655, 29.791438]"
77531,CLUTE,13361,TX,"[-95.402595, 29.032502]"
77532,BARRETT,13679,TX,"[-95.07522, 29.937812]"
77534,DANBURY,2522,TX,"[-95.343465, 29.229082]"
77535,DAYTON,16229,TX,"[-94.878747, 30.010208]"
77536,DEER PARK,25806,TX,"[-95.122192, 29.682571]"
77538,DEVERS,570,TX,"[-94.574615, 29.997835]"
77539,SAN LEON,21905,TX,"[-95.034496, 29.466033]"
77541,QUINTANA,17049,TX,"[-95.371389, 28.96968]"
77545,FRESNO,3144,TX,"[-95.462608, 29.52931]"
77546,FRIENDSWOOD,32217,TX,"[-95.187888, 29.522399]"
77547,GALENA PARK,9306,TX,"[-95.240001, 29.739204]"
77550,GALVESTON,31879,TX,"[-94.79297, 29.298272]"
77551,GALVESTON,22680,TX,"[-94.830334, 29.276584]"
77554,GALVESTON,5495,TX,"[-94.913716, 29.229638]"
77560,HANKAMER,233,TX,"[-94.593846, 29.87524]"
77562,HIGHLANDS,17005,TX,"[-95.039286, 29.829599]"
77563,HITCHCOCK,8591,TX,"[-94.992591, 29.339835]"
77564,HULL,3386,TX,"[-94.660382, 30.13337]"
77565,CLEAR LAKE SHORE,4101,TX,"[-95.039209, 29.543823]"
77566,LAKE JACKSON,24000,TX,"[-95.440119, 29.039275]"
77568,LA MARQUE,13884,TX,"[-94.974159, 29.3676]"
77571,SHOREACRES,31556,TX,"[-95.05721, 29.660098]"
77573,LEAGUE CITY,41580,TX,"[-95.096274, 29.517281]"
77575,AMES,14511,TX,"[-94.763819, 30.072794]"
77577,LIVERPOOL,2023,TX,"[-95.240754, 29.311457]"
77578,MANVEL,4754,TX,"[-95.35033, 29.469381]"
77581,PEARLAND,20807,TX,"[-95.272069, 29.561656]"
77583,ROSHARON,8495,TX,"[-95.453732, 29.420329]"
77584,PEARLAND,14234,TX,"[-95.320778, 29.540479]"
77585,SARATOGA,1921,TX,"[-94.571718, 30.339817]"
77586,EL LAGO,9490,TX,"[-95.028739, 29.572895]"
77587,SOUTH HOUSTON,16109,TX,"[-95.22582, 29.660097]"
77590,TEXAS CITY,30108,TX,"[-94.920298, 29.396984]"
77591,TEXAS CITY,10099,TX,"[-94.994204, 29.389097]"
77597,WALLISVILLE,1072,TX,"[-94.675896, 29.859096]"
77598,WEBSTER,11453,TX,"[-95.143985, 29.55641]"
77611,BRIDGE CITY,13688,TX,"[-93.847293, 30.04054]"
77612,BUNA,9023,TX,"[-93.991263, 30.413209]"
77614,DEWEYVILLE,3133,TX,"[-93.77305, 30.289295]"
77616,FRED,1973,TX,"[-94.185948, 30.598657]"
77619,GROVES,16865,TX,"[-93.915187, 29.944779]"
77622,HAMSHIRE,571,TX,"[-94.318739, 29.866769]"
77624,HILLISTER,1326,TX,"[-94.407588, 30.689911]"
77625,KOUNTZE,7073,TX,"[-94.325905, 30.370316]"
77627,NEDERLAND,22035,TX,"[-94.001192, 29.971609]"
77630,WEST ORANGE,39125,TX,"[-93.771883, 30.125167]"
77640,PORT ACRES,24605,TX,"[-93.962562, 29.882557]"
77642,PORT ARTHUR,33943,TX,"[-93.926962, 29.92119]"
77650,CRYSTAL BEACH,2807,TX,"[-94.611678, 29.459788]"
77651,PORT NECHES,13009,TX,"[-93.962624, 29.976983]"
77656,SILSBEE,27117,TX,"[-94.190726, 30.324387]"
77659,SOUR LAKE,4138,TX,"[-94.373341, 30.149134]"
77660,SPURGER,2516,TX,"[-94.212745, 30.778057]"
77662,VIDOR,27702,TX,"[-94.000779, 30.15018]"
77664,WARREN,2465,TX,"[-94.411974, 30.597776]"
77665,WINNIE,2716,TX,"[-94.339499, 29.815676]"
77701,BEAUMONT,18121,TX,"[-94.103896, 30.068805]"
77702,BEAUMONT,4396,TX,"[-94.125412, 30.087057]"
77703,BEAUMONT,16003,TX,"[-94.119698, 30.113201]"
77705,BEAUMONT,26134,TX,"[-94.115673, 30.021128]"
77706,BEAUMONT,25388,TX,"[-94.164816, 30.094834]"
77707,BEAUMONT,15366,TX,"[-94.175541, 30.068567]"
77708,BEAUMONT,10782,TX,"[-94.160357, 30.139957]"
77713,BEAUMONT,10798,TX,"[-94.260719, 30.084996]"
77801,BRYAN,12190,TX,"[-96.36616, 30.632698]"
77802,BRYAN,19306,TX,"[-96.335143, 30.658171]"
77803,BRYAN,32052,TX,"[-96.371398, 30.691293]"
77830,ANDERSON,1792,TX,"[-96.001822, 30.544291]"
77831,SINGLETON,1079,TX,"[-95.933569, 30.764059]"
77833,BRENHAM,20178,TX,"[-96.402769, 30.17736]"
77835,BURTON,2444,TX,"[-96.592475, 30.176744]"
77836,CALDWELL,7873,TX,"[-96.714292, 30.529819]"
77837,CALVERT,1829,TX,"[-96.67107, 30.978211]"
77840,COLLEGE STATION,45766,TX,"[-96.31227, 30.604476]"
77843,COLLEGE STATION,10425,TX,"[-96.340001, 30.614738]"
77845,COLLEGE STATION,1908,TX,"[-96.317113, 30.511811]"
77850,CONCORD,143,TX,"[-96.102643, 31.263144]"
77853,DIME BOX,699,TX,"[-96.824781, 30.35786]"
77856,FRANKLIN,4144,TX,"[-96.442643, 31.035013]"
77859,HEARNE,7655,TX,"[-96.584256, 30.86686]"
77861,IOLA,1418,TX,"[-96.091075, 30.732637]"
77864,MADISONVILLE,5532,TX,"[-95.909094, 30.953335]"
77865,MARQUEZ,1047,TX,"[-96.237499, 31.230889]"
77868,NAVASOTA,12634,TX,"[-96.059357, 30.357645]"
77871,HILLTOP LAKES,2540,TX,"[-96.147274, 31.087473]"
77872,NORTH ZULCH,1887,TX,"[-96.092486, 30.928531]"
77873,RICHARDS,787,TX,"[-95.861053, 30.538166]"
77879,SOMERVILLE,5752,TX,"[-96.535825, 30.407585]"
77880,WASHINGTON,616,TX,"[-96.224948, 30.31819]"
77901,VICTORIA,50119,TX,"[-96.999347, 28.808953]"
77904,VICTORIA,18982,TX,"[-96.998993, 28.867482]"
77951,BLOOMINGTON,4452,TX,"[-96.884076, 28.68898]"
77954,CUERO,8321,TX,"[-97.281247, 29.090969]"
77957,EDNA,8987,TX,"[-96.648766, 28.952714]"
77962,GANADO,2876,TX,"[-96.503078, 29.03084]"
77963,GOLIAD,5980,TX,"[-97.378321, 28.699257]"
77964,HALLETTSVILLE,6905,TX,"[-96.923423, 29.442609]"
77968,INEZ,808,TX,"[-96.800294, 28.899416]"
77971,LOLITA,2632,TX,"[-96.47933, 28.772449]"
77974,MEYERSVILLE,45,TX,"[-97.304161, 28.922921]"
77975,MOULTON,2459,TX,"[-97.103122, 29.569992]"
77979,PORT LAVACA,15627,TX,"[-96.625941, 28.601135]"
77982,PORT O CONNOR,5,TX,"[-96.775131, 28.140032]"
77983,SEADRIFT,1965,TX,"[-96.702279, 28.410113]"
77984,SHINER,3596,TX,"[-97.163955, 29.428038]"
77990,TIVOLI,965,TX,"[-96.887172, 28.440122]"
77994,WESTHOFF,2069,TX,"[-97.351102, 29.054983]"
77995,YOAKUM,9747,TX,"[-97.13063, 29.283954]"
78002,ATASCOSA,2943,TX,"[-98.74212, 29.270501]"
78003,BANDERA,5538,TX,"[-99.045279, 29.72755]"
78004,BERGHEIM,763,TX,"[-98.593258, 29.839873]"
78005,BIGFOOT,328,TX,"[-98.85823, 29.053073]"
78006,SISTERDALE,14427,TX,"[-98.713406, 29.77774]"
78007,CALLIHAM,230,TX,"[-98.407873, 28.417682]"
78008,CAMPBELLTON,475,TX,"[-98.256573, 28.76699]"
78009,CASTROVILLE,4262,TX,"[-98.882391, 29.35532]"
78010,CAMP VERDE,2704,TX,"[-99.00714, 29.939658]"
78011,CHARLOTTE,1990,TX,"[-98.707001, 28.864871]"
78013,COMFORT,3253,TX,"[-98.843772, 29.979072]"
78014,COTULLA,4369,TX,"[-99.232818, 28.439837]"
78016,DEVINE,6887,TX,"[-98.908994, 29.152078]"
78017,DILLEY,3396,TX,"[-99.174684, 28.678201]"
78019,ENCINAL,821,TX,"[-99.340902, 28.051329]"
78021,FOWLERTON,76,TX,"[-98.851821, 28.488666]"
78022,GEORGE WEST,4093,TX,"[-98.116159, 28.320388]"
78023,GREY FOREST,3552,TX,"[-98.703534, 29.592203]"
78024,HUNT,263,TX,"[-99.482329, 30.002694]"
78025,INGRAM,7005,TX,"[-99.269022, 30.073126]"
78026,JOURDANTON,4615,TX,"[-98.544037, 28.902985]"
78027,KENDALIA,251,TX,"[-98.516556, 29.940619]"
78028,KERRVILLE,26128,TX,"[-99.140817, 30.041647]"
78039,LA COSTE,1320,TX,"[-98.812466, 29.308178]"
78040,LAREDO,43486,TX,"[-99.498579, 27.515538]"
78041,LAREDO,46156,TX,"[-99.490653, 27.556933]"
78043,RIO BRAVO,42505,TX,"[-99.465488, 27.481537]"
78052,LYTLE,2078,TX,"[-98.794489, 29.236568]"
78053,MC COY,34,TX,"[-98.371565, 28.792661]"
78055,MEDINA,1590,TX,"[-99.306431, 29.790689]"
78056,MICO,230,TX,"[-98.882106, 29.59105]"
78057,MOORE,767,TX,"[-98.987403, 29.035377]"
78058,MOUNTAIN HOME,207,TX,"[-99.318607, 30.213249]"
78059,NATALIA,4136,TX,"[-98.855158, 29.211669]"
78060,OAKVILLE,261,TX,"[-98.055392, 28.464402]"
78061,PEARSALL,8981,TX,"[-99.094361, 28.892317]"
78063,LAKEHILLS,3187,TX,"[-98.922118, 29.631513]"
78064,PLEASANTON,11977,TX,"[-98.483061, 28.992368]"
78065,POTEET,9523,TX,"[-98.624071, 29.099405]"
78066,RIOMEDINA,687,TX,"[-98.866865, 29.490395]"
78067,SAN YGNACIO,871,TX,"[-99.427148, 27.062523]"
78069,SOMERSET,3477,TX,"[-98.621401, 29.211561]"
78070,SPRING BRANCH,1544,TX,"[-98.378786, 29.923815]"
78071,THREE RIVERS,3190,TX,"[-98.178162, 28.475646]"
78072,TILDEN,575,TX,"[-98.569322, 28.419755]"
78073,VON ORMY,2911,TX,"[-98.667741, 29.274979]"
78075,WHITSETT,135,TX,"[-98.256484, 28.637316]"
78076,ZAPATA,8408,TX,"[-99.250625, 26.88966]"
78101,ADKINS,3611,TX,"[-98.26504, 29.380542]"
78102,BEEVILLE,23211,TX,"[-97.761571, 28.422246]"
78108,CIBOLO,6062,TX,"[-98.227983, 29.574971]"
78109,CONVERSE,13291,TX,"[-98.321673, 29.517331]"
78111,ECLETO,0,TX,"[-97.741185, 29.020128]"
78112,ELMENDORF,2251,TX,"[-98.371982, 29.230793]"
78113,FALLS CITY,964,TX,"[-98.015632, 28.981413]"
78114,FLORESVILLE,11510,TX,"[-98.193589, 29.169338]"
78116,GILLETT,641,TX,"[-97.834325, 29.051353]"
78117,HOBSON,302,TX,"[-97.970743, 28.944499]"
78118,KARNES CITY,3827,TX,"[-97.90707, 28.882757]"
78119,KENEDY,5118,TX,"[-97.845601, 28.804584]"
78121,LA VERNIA,4529,TX,"[-98.112971, 29.350905]"
78122,LEESVILLE,206,TX,"[-97.756622, 29.396142]"
78123,MC QUEENEY,2055,TX,"[-98.037591, 29.605655]"
78124,MARION,4167,TX,"[-98.151709, 29.56835]"
78130,CANYON LAKE,32975,TX,"[-98.113041, 29.694733]"
78132,CANYON LAKE,6412,TX,"[-98.167212, 29.72939]"
78133,CANYON LAKE,8428,TX,"[-98.249412, 29.870984]"
78140,NIXON,2953,TX,"[-97.752898, 29.301649]"
78141,NORDHEIM,655,TX,"[-97.594579, 28.914225]"
78147,POTH,3000,TX,"[-98.08247, 29.06191]"
78148,RANDOLPH A F B,13215,TX,"[-98.306742, 29.551608]"
78150,RANDOLPH A F B,4079,TX,"[-98.279193, 29.53021]"
78151,RUNGE,1603,TX,"[-97.713824, 28.887556]"
78152,SAINT HEDWIG,1685,TX,"[-98.195223, 29.435284]"
78154,SELMA,10332,TX,"[-98.272214, 29.568159]"
78155,SEGUIN,32348,TX,"[-97.962801, 29.561316]"
78159,SMILEY,972,TX,"[-97.622712, 29.265529]"
78160,STOCKDALE,3085,TX,"[-97.935082, 29.231907]"
78161,SUTHERLAND SPRIN,1051,TX,"[-98.070794, 29.277831]"
78163,WETMORE,5491,TX,"[-98.437846, 29.780175]"
78164,YORKTOWN,3733,TX,"[-97.512056, 28.989191]"
78201,BALCONES HEIGHTS,43037,TX,"[-98.526352, 29.468525]"
78202,SAN ANTONIO,12043,TX,"[-98.460112, 29.427462]"
78203,SAN ANTONIO,7261,TX,"[-98.460127, 29.414799]"
78204,SAN ANTONIO,11526,TX,"[-98.5063, 29.400217]"
78205,SAN ANTONIO,1714,TX,"[-98.492509, 29.423711]"
78207,SAN ANTONIO,58355,TX,"[-98.525967, 29.422855]"
78208,SAN ANTONIO,5007,TX,"[-98.458983, 29.440039]"
78209,ALAMO HEIGHTS,34701,TX,"[-98.455774, 29.488623]"
78210,SAN ANTONIO,39300,TX,"[-98.465796, 29.397718]"
78211,SAN ANTONIO,30417,TX,"[-98.545219, 29.358366]"
78212,OLMOS PARK,29762,TX,"[-98.495815, 29.461181]"
78213,CASTLE HILLS,36060,TX,"[-98.522679, 29.513406]"
78214,SAN ANTONIO,23338,TX,"[-98.492436, 29.364115]"
78215,SAN ANTONIO,1264,TX,"[-98.479338, 29.441338]"
78216,SAN ANTONIO,30435,TX,"[-98.497511, 29.533387]"
78217,SAN ANTONIO,27925,TX,"[-98.419444, 29.539525]"
78218,SAN ANTONIO,29276,TX,"[-98.403184, 29.496852]"
78219,KIRBY,14249,TX,"[-98.397315, 29.448794]"
78220,SAN ANTONIO,17035,TX,"[-98.412791, 29.410641]"
78221,SAN ANTONIO,35392,TX,"[-98.505417, 29.330913]"
78222,SAN ANTONIO,12729,TX,"[-98.396005, 29.383113]"
78223,SAN ANTONIO,38381,TX,"[-98.435628, 29.357869]"
78224,SAN ANTONIO,14894,TX,"[-98.539335, 29.337432]"
78225,SAN ANTONIO,13803,TX,"[-98.524494, 29.387497]"
78226,SAN ANTONIO,7141,TX,"[-98.551095, 29.393001]"
78227,SAN ANTONIO,42329,TX,"[-98.643311, 29.402687]"
78228,SAN ANTONIO,58136,TX,"[-98.569871, 29.458937]"
78229,SAN ANTONIO,22681,TX,"[-98.569726, 29.504228]"
78230,SAN ANTONIO,30253,TX,"[-98.552117, 29.540738]"
78231,SHAVANO PARK,7504,TX,"[-98.536817, 29.571434]"
78232,HOLLYWOOD PARK,27332,TX,"[-98.4673, 29.582833]"
78233,LIVE OAK,36334,TX,"[-98.369128, 29.554741]"
78234,FORT SAM HOUSTON,8258,TX,"[-98.435404, 29.461961]"
78235,BROOKS A F B,885,TX,"[-98.439444, 29.341733]"
78236,WILFORD HALL U S,8707,TX,"[-98.613367, 29.394267]"
78237,SAN ANTONIO,38900,TX,"[-98.564546, 29.420758]"
78238,LEON VALLEY,20840,TX,"[-98.615451, 29.476833]"
78239,WINDCREST,21781,TX,"[-98.361604, 29.515686]"
78240,SAN ANTONIO,33776,TX,"[-98.600566, 29.518896]"
78241,KELLY A F B,1784,TX,"[-98.578063, 29.392432]"
78242,SAN ANTONIO,24343,TX,"[-98.610927, 29.350905]"
78244,SAN ANTONIO,13798,TX,"[-98.347585, 29.479264]"
78245,SAN ANTONIO,20410,TX,"[-98.689494, 29.418927]"
78247,WETMORE,25572,TX,"[-98.409783, 29.577604]"
78248,SAN ANTONIO,4469,TX,"[-98.520105, 29.58936]"
78249,SAN ANTONIO,19127,TX,"[-98.611666, 29.561245]"
78250,SAN ANTONIO,43845,TX,"[-98.668765, 29.505394]"
78251,SAN ANTONIO,15297,TX,"[-98.655472, 29.459743]"
78252,SAN ANTONIO,1378,TX,"[-98.646395, 29.346015]"
78253,SAN ANTONIO,3861,TX,"[-98.747931, 29.459923]"
78254,SAN ANTONIO,1340,TX,"[-98.724841, 29.54091]"
78255,SAN ANTONIO,2544,TX,"[-98.655572, 29.636875]"
78256,SAN ANTONIO,1237,TX,"[-98.625215, 29.616946]"
78257,SAN ANTONIO,1360,TX,"[-98.613701, 29.64953]"
78258,SAN ANTONIO,2877,TX,"[-98.496699, 29.65624]"
78259,SAN ANTONIO,3865,TX,"[-98.444495, 29.628331]"
78260,SAN ANTONIO,1684,TX,"[-98.475908, 29.702578]"
78261,SAN ANTONIO,487,TX,"[-98.419092, 29.705463]"
78263,SAN ANTONIO,2836,TX,"[-98.317386, 29.36143]"
78264,SAN ANTONIO,3723,TX,"[-98.472272, 29.173345]"
78266,GARDEN RIDGE,2016,TX,"[-98.312774, 29.644226]"
78332,ALICE,28292,TX,"[-98.083622, 27.743171]"
78336,ARANSAS PASS,9087,TX,"[-97.159091, 27.909498]"
78338,ARMSTRONG,148,TX,"[-97.709291, 26.738706]"
78340,BAYSIDE,454,TX,"[-97.210643, 28.096758]"
78343,BISHOP,4608,TX,"[-97.783031, 27.588564]"
78344,BRUNI,508,TX,"[-98.850108, 27.435329]"
78349,CONCEPCION,3458,TX,"[-98.381489, 27.544266]"
78353,ENCINO,703,TX,"[-98.192168, 26.924862]"
78355,FALFURRIAS,7501,TX,"[-98.140844, 27.22416]"
78357,FREER,3922,TX,"[-98.606129, 27.879984]"
78358,FULTON,0,TX,"[-96.808377, 28.223448]"
78360,GUERRA,34,TX,"[-98.918886, 26.912753]"
78361,HEBBRONVILLE,5078,TX,"[-98.682888, 27.2997]"
78362,INGLESIDE,5871,TX,"[-97.206906, 27.868238]"
78363,KINGSVILLE NAVAL,28435,TX,"[-97.859598, 27.507418]"
78368,MATHIS,11068,TX,"[-97.809659, 28.080208]"
78369,MIRANDO CITY,584,TX,"[-99.001117, 27.445038]"
78370,ODEM,3299,TX,"[-97.583752, 27.940306]"
78372,ORANGE GROVE,4339,TX,"[-97.983835, 27.948659]"
78374,PORTLAND,15830,TX,"[-97.316931, 27.893547]"
78375,PREMONT,4051,TX,"[-98.133018, 27.354444]"
78376,REALITOS,520,TX,"[-98.535493, 27.416283]"
78377,REFUGIO,4004,TX,"[-97.276665, 28.316944]"
78379,RIVIERA,1839,TX,"[-97.778707, 27.321735]"
78380,ROBSTOWN,24903,TX,"[-97.699523, 27.798395]"
78382,ROCKPORT,16944,TX,"[-97.068773, 28.030778]"
78383,SANDIA,2053,TX,"[-97.897849, 28.070879]"
78384,SAN DIEGO,5018,TX,"[-98.250297, 27.76535]"
78385,SARITA,312,TX,"[-97.857627, 27.149622]"
78387,SINTON,9051,TX,"[-97.519582, 28.033895]"
78389,SKIDMORE,1785,TX,"[-97.666071, 28.230577]"
78390,TAFT,6140,TX,"[-97.396623, 27.976517]"
78391,TYNAN,327,TX,"[-97.754881, 28.169341]"
78393,WOODSBORO,2559,TX,"[-97.31921, 28.223222]"
78401,CORPUS CHRISTI,5811,TX,"[-97.402994, 27.794086]"
78402,CORPUS CHRISTI,451,TX,"[-97.385659, 27.82621]"
78404,CORPUS CHRISTI,17395,TX,"[-97.401255, 27.768329]"
78405,CORPUS CHRISTI,17437,TX,"[-97.427132, 27.776234]"
78406,CORPUS CHRISTI,1556,TX,"[-97.51445, 27.768412]"
78407,CORPUS CHRISTI,6334,TX,"[-97.435597, 27.804195]"
78408,CORPUS CHRISTI,10071,TX,"[-97.43815, 27.794477]"
78409,CORPUS CHRISTI,2655,TX,"[-97.527034, 27.814555]"
78410,CORPUS CHRISTI,20860,TX,"[-97.596002, 27.84585]"
78411,CORPUS CHRISTI,27625,TX,"[-97.387732, 27.731139]"
78412,CORPUS CHRISTI,33510,TX,"[-97.353694, 27.70608]"
78413,CORPUS CHRISTI,27278,TX,"[-97.39832, 27.691041]"
78414,CORPUS CHRISTI,8600,TX,"[-97.365016, 27.677016]"
78415,CORPUS CHRISTI,39998,TX,"[-97.40778, 27.726204]"
78416,CORPUS CHRISTI,16634,TX,"[-97.43468, 27.753593]"
78417,CORPUS CHRISTI,3075,TX,"[-97.449429, 27.728964]"
78418,CORPUS CHRISTI,20449,TX,"[-97.266558, 27.668531]"
78419,CORPUS CHRISTI,1873,TX,"[-97.27636, 27.692502]"
78473,CORPUS CHRISTI,0,TX,"[-97.396624, 27.79515]"
78501,MCALLEN,53932,TX,"[-98.235871, 26.21544]"
78503,MCALLEN,14820,TX,"[-98.251974, 26.177115]"
78504,MCALLEN,15182,TX,"[-98.230253, 26.255645]"
78516,ALAMO,16555,TX,"[-98.116445, 26.190578]"
78520,BROWNSVILLE,50091,TX,"[-97.517413, 25.933743]"
78521,BROWNSVILLE,79463,TX,"[-97.461236, 25.922103]"
78536,DELMITA,55,TX,"[-98.396553, 26.656571]"
78537,DONNA,20909,TX,"[-98.052925, 26.167138]"
78538,MONTE ALTO,16225,TX,"[-97.975473, 26.304208]"
78539,EDINBURG,52534,TX,"[-98.156922, 26.304221]"
78547,GARCIASVILLE,5741,TX,"[-98.669112, 26.312894]"
78548,GRULLA,303,TX,"[-98.596041, 26.293714]"
78549,HARGILL,1294,TX,"[-97.99933, 26.433812]"
78550,HARLINGEN,43292,TX,"[-97.688981, 26.195142]"
78552,HARLINGEN,21672,TX,"[-97.746771, 26.183069]"
78557,HIDALGO,3300,TX,"[-98.253641, 26.102832]"
78559,LA FERIA,8446,TX,"[-97.826115, 26.166556]"
78563,LINN,1244,TX,"[-98.17987, 26.542054]"
78566,BAYVIEW,9033,TX,"[-97.490402, 26.091068]"
78569,LYFORD,2757,TX,"[-97.781653, 26.408926]"
78570,MERCEDES,21450,TX,"[-97.918503, 26.15133]"
78572,ALTON,67604,TX,"[-98.342647, 26.24153]"
78577,PHARR,36070,TX,"[-98.187022, 26.177053]"
78578,PORT ISABEL,9335,TX,"[-97.254389, 26.08764]"
78580,RAYMONDVILLE,11642,TX,"[-97.79666, 26.479243]"
78582,RIO GRANDE CITY,19113,TX,"[-98.810444, 26.394194]"
78583,RIO HONDO,4990,TX,"[-97.551311, 26.233855]"
78584,ROMA,14612,TX,"[-99.002479, 26.421545]"
78586,SAN BENITO,28609,TX,"[-97.644748, 26.133659]"
78588,SAN ISIDRO,468,TX,"[-98.416147, 26.721404]"
78589,SAN JUAN,18419,TX,"[-98.153729, 26.204375]"
78590,SAN PERLITA,886,TX,"[-97.615699, 26.483156]"
78591,SANTA ELENA,223,TX,"[-98.519412, 26.73364]"
78593,SANTA ROSA,3393,TX,"[-97.825663, 26.255508]"
78594,SEBASTIAN,2137,TX,"[-97.774728, 26.34524]"
78595,SULLIVAN CITY,3351,TX,"[-98.562713, 26.27197]"
78596,WESLACO,40652,TX,"[-97.988714, 26.169444]"
78597,SOUTH PADRE ISLA,1796,TX,"[-97.167294, 26.111105]"
78598,PORT MANSFIELD,287,TX,"[-97.427982, 26.555237]"
78602,BASTROP,10588,TX,"[-97.292101, 30.13883]"
78603,BEBE,82,TX,"[-97.626594, 29.422211]"
78605,BERTRAM,1622,TX,"[-98.052932, 30.741082]"
78606,BLANCO,3152,TX,"[-98.410663, 30.087359]"
78607,BLUFFTON,31,TX,"[-98.51503, 30.825633]"
78608,BRIGGS,715,TX,"[-97.970228, 30.932546]"
78609,BUCHANAN DAM,1457,TX,"[-98.453226, 30.759765]"
78610,BUDA,7487,TX,"[-97.853422, 30.091758]"
78611,BURNET,8460,TX,"[-98.26424, 30.776597]"
78612,CEDAR CREEK,8026,TX,"[-97.497602, 30.096636]"
78613,CEDAR PARK,22192,TX,"[-97.817571, 30.477165]"
78614,COST,286,TX,"[-97.553124, 29.432098]"
78615,COUPLAND,2311,TX,"[-97.330364, 30.532357]"
78616,DALE,2666,TX,"[-97.580968, 29.952785]"
78617,DEL VALLE,5635,TX,"[-97.613443, 30.174492]"
78618,DOSS,54,TX,"[-99.17072, 30.461319]"
78619,DRIFTWOOD,1064,TX,"[-98.052372, 30.159351]"
78620,DRIPPING SPRINGS,3453,TX,"[-98.102947, 30.226768]"
78621,ELGIN,9852,TX,"[-97.373748, 30.323136]"
78623,FISCHER,459,TX,"[-98.258283, 29.969588]"
78624,FREDERICKSBURG,15125,TX,"[-98.879928, 30.281658]"
78626,GEORGETOWN,8153,TX,"[-97.670704, 30.633038]"
78628,ANDICE,14100,TX,"[-97.700939, 30.659364]"
78629,GONZALES,11297,TX,"[-97.449456, 29.50857]"
78631,HARPER,1144,TX,"[-99.241048, 30.281637]"
78632,HARWOOD,295,TX,"[-97.490622, 29.666108]"
78634,HUTTO,2314,TX,"[-97.567203, 30.525725]"
78635,HYE,341,TX,"[-98.539607, 30.226866]"
78636,JOHNSON CITY,2219,TX,"[-98.369082, 30.294806]"
78638,KINGSBURY,1073,TX,"[-97.830634, 29.672566]"
78639,KINGSLAND,2797,TX,"[-98.447492, 30.666212]"
78640,UHLAND,8770,TX,"[-97.837106, 30.0043]"
78641,LEANDER,10882,TX,"[-97.875166, 30.552888]"
78642,LIBERTY HILL,2028,TX,"[-97.931598, 30.662953]"
78643,SUNRISE BEACH,4802,TX,"[-98.652727, 30.722533]"
78644,LOCKHART,11690,TX,"[-97.676922, 29.886759]"
78645,JONESTOWN,4060,TX,"[-97.97023, 30.459796]"
78648,LULING,6587,TX,"[-97.649947, 29.682621]"
78650,MC DADE,721,TX,"[-97.238556, 30.296816]"
78652,MANCHACA,4049,TX,"[-97.853793, 30.127267]"
78653,MANOR,5359,TX,"[-97.532295, 30.338817]"
78654,CYPRESS MILL,13422,TX,"[-98.306992, 30.57228]"
78655,MARTINDALE,2081,TX,"[-97.79332, 29.793328]"
78656,MAXWELL,3974,TX,"[-97.852852, 29.878628]"
78659,PAIGE,1294,TX,"[-97.119771, 30.185799]"
78660,PFLUGERVILLE,12297,TX,"[-97.629895, 30.442133]"
78662,RED ROCK,1963,TX,"[-97.408058, 29.990616]"
78663,ROUND MOUNTAIN,169,TX,"[-98.436514, 30.442879]"
78664,ROUND ROCK,20142,TX,"[-97.668028, 30.51452]"
78665,SANDY,91,TX,"[-98.509846, 30.339127]"
78666,SAN MARCOS,39087,TX,"[-97.940418, 29.875359]"
78669,SPICEWOOD,2235,TX,"[-98.05392, 30.389945]"
78671,ALBERT,777,TX,"[-98.655468, 30.224921]"
78672,TOW,874,TX,"[-98.459647, 30.860867]"
78675,WILLOW CITY,104,TX,"[-98.664589, 30.454889]"
78676,WIMBERLEY,7004,TX,"[-98.11231, 30.026471]"
78677,WRIGHTSBORO,26,TX,"[-97.503531, 29.357772]"
78681,ROUND ROCK,17196,TX,"[-97.706171, 30.508431]"
78701,AUSTIN,3857,TX,"[-97.742559, 30.271289]"
78702,AUSTIN,21432,TX,"[-97.716589, 30.263817]"
78703,AUSTIN,18253,TX,"[-97.764809, 30.290671]"
78704,AUSTIN,39211,TX,"[-97.765788, 30.242831]"
78705,AUSTIN,23679,TX,"[-97.739627, 30.289619]"
78717,AUSTIN,2516,TX,"[-97.747187, 30.505972]"
78719,AUSTIN,5368,TX,"[-97.666701, 30.180243]"
78721,AUSTIN,9091,TX,"[-97.686798, 30.272144]"
78722,AUSTIN,5588,TX,"[-97.71495, 30.289305]"
78723,AUSTIN,22972,TX,"[-97.684941, 30.308515]"
78724,AUSTIN,6465,TX,"[-97.639587, 30.295982]"
78725,AUSTIN,2764,TX,"[-97.624301, 30.256186]"
78726,AUSTIN,871,TX,"[-97.832649, 30.43]"
78727,AUSTIN,14276,TX,"[-97.719488, 30.425422]"
78728,AUSTIN,8051,TX,"[-97.681123, 30.441679]"
78729,AUSTIN,16611,TX,"[-97.768787, 30.45206]"
78730,AUSTIN,1021,TX,"[-97.824062, 30.360745]"
